Id,PID,MS SubClass,Lot Frontage,Lot Area,Lot Shape,Land Slope,Overall Qual,Overall Cond,Year Built,Year Remod/Add,Mas Vnr Area,Exter Cond,Bsmt Cond,Bsmt Exposure,BsmtFin Type 1,BsmtFin Type 2,Total Bsmt SF,Heating QC,Electrical,Gr Liv Area,Bsmt Full Bath,Bsmt Half Bath,Full Bath,Half Bath,Bedroom AbvGr,Kitchen AbvGr,TotRms AbvGrd,Functional,Fireplaces,Fireplace Qu,Garage Area,Garage Qual,Paved Drive,Wood Deck SF,Open Porch SF,Enclosed Porch,3Ssn Porch,Screen Porch,Pool Area,Fence,Misc Val,Mo Sold,Yr Sold,SalePrice,Age Sold,Age Remod/Add,Age,Alley_Grvl,Alley_Pave,Mas Vnr Type_BrkCmn,Mas Vnr Type_BrkFace,Mas Vnr Type_Stone,Garage Type_2Types,Garage Type_Attchd,Garage Type_Basment,Garage Type_BuiltIn,Garage Type_CarPort,Garage Type_Detchd,Misc Feature_Gar2,Misc Feature_Othr,Misc Feature_Shed,Misc Feature_TenC,Central Air_N,Heating_GasW,Heating_Grav,Heating_OthW,Heating_Wall,House Style_1.5Fin,House Style_1.5Unf,House Style_1Story,House Style_2.5Fin,House Style_2.5Unf,House Style_SFoyer,House Style_SLvl,MS Zoning_A (agr),MS Zoning_C (all),MS Zoning_FV,MS Zoning_I (all),MS Zoning_RH,MS Zoning_RM,Condition 1_RRNe,Land Contour_HLS,Land Contour_Low,Land Contour_Lvl,Lot Config_CulDSac,Lot Config_FR2,Lot Config_FR3,Lot Config_Inside,Neighborhood_Blueste,Neighborhood_BrDale,Neighborhood_BrkSide,Neighborhood_ClearCr,Neighborhood_CollgCr,Neighborhood_Crawfor,Neighborhood_Edwards,Neighborhood_Gilbert,Neighborhood_Greens,Neighborhood_GrnHill,Neighborhood_IDOTRR,Neighborhood_Landmrk,Neighborhood_MeadowV,Neighborhood_Mitchel,Neighborhood_NAmes,Neighborhood_NPkVill,Neighborhood_NWAmes,Neighborhood_NoRidge,Neighborhood_NridgHt,Neighborhood_OldTown,Neighborhood_SWISU,Neighborhood_Sawyer,Neighborhood_SawyerW,Neighborhood_Somerst,Neighborhood_StoneBr,Neighborhood_Timber,Neighborhood_Veenker,Roof Style_Gambrel,Roof Style_Hip,Roof Style_Mansard,Roof Style_Shed,Foundation_CBlock,Foundation_PConc,Foundation_Slab,Foundation_Stone,Foundation_Wood,Sale Type_CWD,Sale Type_Con,Sale Type_ConLD,Sale Type_ConLI,Sale Type_ConLw,Sale Type_New,Sale Type_Oth,Sale Type_WD ,Exterior_AsbShng,Exterior_AsphShn,Exterior_BrkComm,Exterior_BrkFace,Exterior_CBlock,Exterior_CemntBd,Exterior_HdBoard,Exterior_ImStucc,Exterior_MetalSd,Exterior_Plywood,Exterior_Stone,Exterior_Stucco,Exterior_VinylSd,Exterior_Wd Sdng,Exterior_WdShing,Condition_Artery,Condition_Feedr,Condition_Norm,Condition_PosA,Condition_PosN,Condition_RRAe,Condition_RRAn,Condition_RRNn
1837,533206070,120,32.0,3784,2,0,8,5,2006,2007,36.0,2,3,1,6,1,1511.0,4,4,1565,1.0,0.0,2,0,2,1,5,7,0,0,476.0,3,2,0,120,0,0,0,0,0,0,2,2007,193800,1,1,5,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
2284,923225040,120,44.0,4224,3,0,5,7,1976,1976,0.0,2,3,1,6,1,1040.0,2,4,1060,1.0,0.0,1,0,3,1,6,7,1,3,572.0,3,2,100,110,0,0,0,0,0,0,6,2007,129900,31,0,35,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1434,907135260,20,57.0,9245,1,0,5,5,1994,1995,0.0,2,3,1,6,1,990.0,4,4,990,0.0,1.0,1,0,3,1,5,7,0,0,672.0,3,2,0,0,0,0,0,0,0,0,2,2008,145000,14,1,17,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
2794,907255050,20,71.0,14781,1,0,8,5,2001,2002,178.0,2,3,4,1,1,1753.0,4,4,1787,0.0,0.0,2,0,3,1,7,7,1,3,748.0,3,2,198,150,0,0,0,0,0,0,8,2006,275000,5,1,10,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
2625,535454030,90,60.0,8544,3,0,3,4,1950,1950,0.0,2,0,0,0,0,0.0,1,2,1040,0.0,0.0,2,0,2,2,6,7,0,0,400.0,3,2,0,0,0,0,0,0,0,0,12,2006,81400,56,0,61,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
794,905475160,20,62.0,7440,3,0,5,6,1954,1954,0.0,2,3,1,4,1,1089.0,2,4,1089,1.0,0.0,1,0,3,1,5,7,1,4,252.0,3,1,328,0,0,0,0,0,3,0,9,2009,125000,55,0,57,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
708,902204080,30,62.0,7404,3,0,4,6,1920,1950,0.0,2,3,1,1,1,861.0,2,4,861,0.0,0.0,1,0,2,1,5,7,0,0,288.0,3,0,0,0,128,0,0,0,0,0,11,2009,80000,89,30,91,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
286,909100080,30,67.0,4853,3,0,5,6,1924,1999,203.0,2,3,2,3,1,1107.0,1,3,1296,0.0,0.0,2,0,2,1,5,7,1,4,260.0,3,2,0,0,36,0,0,0,3,0,5,2010,104000,86,75,87,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
62,528358010,20,59.0,10593,2,0,7,5,1996,1996,338.0,2,3,1,6,1,1720.0,4,4,1720,1.0,0.0,2,0,3,1,7,7,1,3,527.0,3,2,240,56,154,0,0,0,0,0,3,2010,260400,14,0,15,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
1647,527302060,60,78.0,12090,3,0,7,7,1981,2003,306.0,2,3,1,5,1,725.0,4,4,1479,0.0,0.0,2,1,3,1,6,7,1,3,484.0,3,2,167,72,0,0,0,0,0,0,3,2007,176000,26,22,30,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2054,905103110,20,73.0,11677,2,0,5,4,1966,1966,442.0,2,3,3,3,4,1040.0,2,4,1040,1.0,0.0,1,0,3,1,6,7,0,0,264.0,3,2,0,90,0,0,0,0,3,0,2,2007,123000,41,0,45,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1102,528326110,60,88.0,11000,3,0,9,5,2000,2000,295.0,2,3,2,1,1,1519.0,4,4,2172,0.0,0.0,2,1,4,1,8,7,1,3,687.0,3,2,162,153,0,0,0,0,0,0,6,2008,291000,8,0,11,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
654,535354100,20,50.0,8000,3,0,6,6,1948,2002,0.0,3,3,1,5,1,972.0,4,4,972,1.0,0.0,1,0,2,1,5,7,1,4,240.0,3,2,0,0,0,0,0,0,0,0,5,2009,132000,61,54,63,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
1089,528240040,60,51.0,8029,2,0,6,5,2005,2005,0.0,2,3,1,1,1,728.0,4,4,1456,0.0,0.0,2,1,3,1,8,7,0,0,400.0,3,2,100,24,0,0,0,0,0,0,7,2008,176000,3,0,6,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
604,534278070,20,75.0,13495,2,0,5,6,1956,1956,70.0,3,3,1,4,2,1048.0,1,4,1728,1.0,0.0,2,0,3,1,7,6,1,4,576.0,3,2,0,99,0,0,0,0,0,0,7,2009,177625,53,0,55,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
2838,908228040,50,60.0,9738,3,0,5,7,1924,1950,0.0,3,3,1,4,1,784.0,3,4,1221,1.0,0.0,1,0,4,1,7,7,0,0,392.0,3,2,0,0,236,0,0,0,0,0,3,2006,104900,82,26,87,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2777,907181090,60,68.0,9272,2,0,7,5,1999,1999,0.0,2,3,1,6,1,842.0,4,4,1749,0.0,0.0,2,1,3,1,7,7,0,0,515.0,3,2,140,85,0,0,0,0,0,0,6,2006,196000,7,0,12,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
1723,528186050,120,48.0,7841,2,0,9,5,2005,2005,394.0,2,3,1,6,1,1577.0,4,4,1577,1.0,0.0,2,0,2,1,6,7,1,4,564.0,3,2,203,39,0,0,0,0,0,0,5,2007,280000,2,0,6,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
349,527110020,80,72.0,8530,2,0,7,5,1995,1996,22.0,2,3,1,1,1,384.0,3,4,1474,0.0,0.0,2,1,3,1,7,7,1,3,400.0,3,2,120,72,0,0,0,0,0,700,5,2009,168500,14,1,16,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2313,527107020,60,72.0,13041,1,0,6,5,1995,1995,0.0,2,3,1,1,1,781.0,3,4,1671,0.0,0.0,2,1,3,1,7,7,1,3,423.0,3,2,0,84,0,0,0,0,0,0,2,2006,170000,11,0,16,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2279,923202220,20,200.0,43500,3,0,3,5,1953,1953,0.0,2,0,0,0,0,0.0,4,4,2034,0.0,0.0,1,0,2,1,9,6,0,0,1041.0,3,0,483,266,0,0,0,561,4,0,6,2007,130000,54,0,58,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1346,903233080,50,52.0,6240,3,0,7,5,1939,1950,0.0,2,3,2,3,2,989.0,2,4,2009,0.0,0.0,2,0,4,1,7,5,1,4,400.0,3,2,0,20,0,0,0,0,3,0,1,2008,150000,69,11,72,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
2770,907125080,20,95.0,13015,3,0,5,6,1996,1996,0.0,3,3,1,1,1,1100.0,4,4,1100,0.0,0.0,1,1,3,1,5,7,0,0,462.0,3,2,0,0,0,0,0,0,0,0,6,2006,145000,10,0,15,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
2923,923230040,90,63.0,9297,3,0,5,5,1976,1976,0.0,2,3,1,5,1,1728.0,2,4,1728,2.0,0.0,2,0,4,2,8,7,0,0,560.0,3,2,0,0,0,0,0,0,0,0,7,2006,188000,30,0,35,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
1619,527110120,60,57.0,8773,2,0,6,5,1997,1997,0.0,2,3,3,1,1,916.0,3,4,1600,0.0,0.0,2,1,3,1,7,7,1,3,460.0,3,2,100,38,0,0,0,0,0,0,8,2007,169000,10,0,14,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
2178,908152260,20,74.0,8536,3,0,5,5,2006,2007,0.0,2,3,1,1,1,1125.0,3,4,1125,0.0,0.0,1,1,2,1,5,7,0,0,430.0,3,2,80,64,0,0,0,0,0,0,4,2007,155000,1,1,5,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
1160,533206050,120,59.0,4282,1,0,7,5,2004,2004,0.0,2,3,2,6,1,1391.0,4,4,1391,0.0,0.0,2,0,2,1,5,7,0,0,530.0,3,2,156,158,0,0,0,0,0,0,7,2008,196000,4,0,7,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1755,528275110,60,72.0,8740,2,0,7,5,2002,2002,0.0,2,3,1,6,1,854.0,4,4,1995,0.0,0.0,2,1,4,1,8,7,1,4,435.0,3,2,264,48,0,0,0,0,0,0,7,2007,219500,5,0,9,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
2412,528218060,60,65.0,10237,3,0,6,5,2005,2006,0.0,2,3,1,1,1,728.0,4,4,1456,0.0,0.0,2,1,3,1,8,7,1,4,390.0,3,2,0,24,0,0,0,0,0,0,2,2006,170440,1,1,6,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
889,908151050,60,75.0,7950,2,0,6,6,1977,1977,140.0,2,3,1,4,1,690.0,2,4,1426,0.0,0.0,1,1,3,1,6,7,0,0,440.0,3,2,252,0,0,0,0,0,3,0,7,2009,159500,32,0,34,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1186,534126090,20,80.0,10400,3,0,7,6,1970,1970,288.0,2,3,1,1,1,1304.0,3,4,1682,0.0,0.0,2,0,3,1,7,7,1,4,530.0,3,2,98,0,0,0,0,0,3,0,5,2008,174000,38,0,41,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
1613,526352090,20,85.0,10628,3,0,7,5,1970,1970,0.0,3,4,4,6,1,1277.0,2,4,1277,1.0,0.0,1,0,2,1,5,7,1,1,526.0,3,2,0,0,0,0,176,0,2,0,4,2007,167000,37,0,41,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
411,527453060,160,24.0,2280,3,0,6,6,1976,1976,0.0,2,3,1,5,1,855.0,2,4,1456,0.0,0.0,2,1,3,1,7,7,1,3,440.0,3,2,87,0,0,0,0,0,0,0,7,2009,148500,33,0,35,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
810,906226090,90,64.0,7018,3,0,5,5,1979,1979,0.0,2,0,0,0,0,0.0,2,4,2228,0.0,0.0,2,0,6,2,8,7,0,0,720.0,3,2,73,0,0,0,0,0,0,0,6,2009,147983,30,0,32,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
548,531452010,160,75.0,10762,3,0,6,6,1980,1980,0.0,2,3,1,1,1,626.0,2,4,1217,0.0,0.0,1,1,3,1,6,7,1,3,288.0,3,2,0,28,0,0,0,0,0,0,4,2009,120000,29,0,31,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
2179,908152280,20,60.0,7024,3,0,5,5,2005,2006,0.0,2,4,1,5,1,1090.0,3,4,1090,1.0,0.0,1,1,2,1,5,7,0,0,450.0,3,2,0,49,0,0,0,0,0,0,6,2007,157000,2,1,6,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
2746,905480160,50,50.0,7585,3,0,5,3,1948,1950,0.0,2,2,2,1,1,810.0,1,3,1456,1.0,1.0,1,0,4,1,7,7,1,3,280.0,3,1,0,0,0,0,0,0,0,0,8,2006,91500,58,2,63,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
